geo_value,signal,time_value,issue,lag,missing_value,missing_stderr,missing_sample_size,value,stderr,sample_size,geo_type,data_source
Rhode Island,confirmed_incidence_prop,2020-11-18,2021-04-01,134,0,0,0,130.8265342,,,state,jhu-csse
South Carolina,confirmed_incidence_prop,2020-11-18,2021-04-01,134,0,0,0,29.6471472,,,state,jhu-csse
South Dakota,confirmed_incidence_prop,2020-11-18,2021-04-01,134,0,0,0,153.8729433,,,state,jhu-csse
Tennessee,confirmed_incidence_prop,2020-11-18,2021-04-01,134,0,0,0,64.9354987,,,state,jhu-csse
Texas,confirmed_incidence_prop,2020-11-18,2021-04-01,134,0,0,0,47.0764397,,,state,jhu-csse
Utah,confirmed_incidence_prop,2020-11-18,2021-04-01,134,0,0,0,94.4958258,,,state,jhu-csse
Virginia,confirmed_incidence_prop,2020-11-18,2021-04-01,134,0,0,0,24.1078495,,,state,jhu-csse
,confirmed_incidence_prop,2020-11-18,2020-11-19,1,0,0,0,12.217471,,,state,jhu-csse
Vermont,confirmed_incidence_prop,2020-11-18,2021-04-01,134,0,0,0,9.1441845,,,state,jhu-csse
Washington,confirmed_incidence_prop,2020-11-18,2021-04-01,134,0,0,0,27.4383476,,,state,jhu-csse
Wisconsin,confirmed_incidence_prop,2020-11-18,2021-04-01,134,0,0,0,145.9026807,,,state,jhu-csse
West Virginia,confirmed_incidence_prop,2020-11-18,2021-04-01,134,0,0,0,52.7794073,,,state,jhu-csse
Wyoming,confirmed_incidence_prop,2020-11-18,2021-04-01,134,0,0,0,141.1575607,,,state,jhu-csse
Alaska,confirmed_incidence_prop,2020-11-19,2021-04-03,135,0,0,0,68.7575225,,,state,jhu-csse
Alabama,confirmed_incidence_prop,2020-11-19,2021-04-01,133,0,0,0,49.2529562,,,state,jhu-csse
Arkansas,confirmed_incidence_prop,2020-11-19,2021-04-01,133,0,0,0,73.8486637,,,state,jhu-csse
,confirmed_incidence_prop,2020-11-19,2020-11-20,1,0,0,0,0.0,,,state,jhu-csse
Arizona,confirmed_incidence_prop,2020-11-19,2021-04-01,133,0,0,0,55.5555481,,,state,jhu-csse
California,confirmed_incidence_prop,2020-11-19,2021-11-13,359,0,5,5,36.2476421,,,state,jhu-csse
Colorado,confirmed_incidence_prop,2020-11-19,2021-04-01,133,0,0,0,105.1531591,,,state,jhu-csse
Connecticut,confirmed_incidence_prop,2020-11-19,2021-04-01,133,0,0,0,66.1511395,,,state,jhu-csse
District of Columbia,confirmed_incidence_prop,2020-11-19,2021-04-01,133,0,0,0,29.8814841,,,state,jhu-csse
Delaware,confirmed_incidence_prop,2020-11-19,2021-02-13,86,0,0,0,40.8723264,,,state,jhu-csse
Florida,confirmed_incidence_prop,2020-11-19,2021-04-01,133,0,0,0,41.8021883,,,state,jhu-csse
Georgia,confirmed_incidence_prop,2020-11-19,2021-04-01,133,0,0,0,31.9700706,,,state,jhu-csse
,confirmed_incidence_prop,2020-11-19,2020-12-05,16,0,0,0,43.9262541,,,state,jhu-csse
Hawaii,confirmed_incidence_prop,2020-11-19,2021-04-01,133,0,0,0,7.6048005,,,state,jhu-csse
Iowa,confirmed_incidence_prop,2020-11-19,2021-04-01,133,0,0,0,128.1467309,,,state,jhu-csse
Idaho,confirmed_incidence_prop,2020-11-19,2021-04-01,133,0,0,0,84.4594132,,,state,jhu-csse
Illinois,confirmed_incidence_prop,2020-11-19,2021-04-01,133,0,0,0,116.0831394,,,state,jhu-csse
Indiana,confirmed_incidence_prop,2020-11-19,2021-04-01,133,0,0,0,107.7875745,,,state,jhu-csse
